Date,High,Low,Open,Close,Volume,Marketcap
2015-04-02,0.000323078,0.000227278,0.000242147,0.000313726,28549.400390625,2823533.99969
2015-04-03,0.00032967600000000005,0.00029077300000000003,0.00030875,0.000310273,20677.900390625,2792456.99969
2015-04-04,0.000318236,0.000250514,0.000310235,0.00027653,23550.19921875,2488769.99972
2015-04-05,0.000282632,0.000218265,0.00027152400000000004,0.00023193200000000001,26800.19921875,2087387.99977
2015-04-06,0.000298683,0.000229368,0.000232042,0.000288706,22511.5,2598353.99971
2015-04-07,0.00028846,0.000233713,0.00028846,0.00024052100000000002,14437.0,2164688.99976
2015-04-08,0.000258572,0.00022320800000000002,0.000245472,0.00022787,6932.8500976562,2050829.99977
2015-04-09,0.00023903,0.000212816,0.00022761800000000002,0.00022418200000000002,10013.599609375,2017637.99978
2015-04-10,0.000226941,0.000167379,0.00022419800000000002,0.00017469300000000002,16846.0,1572236.99983
2015-04-11,0.000191945,0.00014322300000000002,0.00017465200000000002,0.00016334,22845.900390625,1470059.99984
2015-04-12,0.000173412,0.000144346,0.00016332800000000002,0.000146415,5568.8901367188,1317734.99985
2015-04-13,0.000154675,0.000123058,0.00014628900000000002,0.000139244,11803.099609375,1253195.99986
2015-04-14,0.000178481,0.000136852,0.00013935100000000001,0.000153411,14653.900390625,1380698.99985
2015-04-15,0.00017164300000000002,0.000145849,0.000155512,0.000154544,8196.099609375,1390895.99985
2015-04-16,0.000173837,0.00015460200000000002,0.00015460200000000002,0.00016348,5316.8999023438,1471319.99984
2015-04-17,0.000171559,0.00015988500000000002,0.000167541,0.000167023,4556.2900390625,1503206.99983
2015-04-18,0.00017001400000000002,0.000140929,0.000167001,0.000140929,9116.91015625,1268360.99986
2015-04-19,0.000160037,0.000136902,0.000141091,0.00014712000000000001,7192.8901367188,1324079.99985
2015-04-20,0.000150252,0.00012841300000000002,0.00014712900000000002,0.00013269,6680.6801757812,1194209.99987
2015-04-21,0.000148287,0.00012910500000000002,0.000132687,0.00013682,3911.7299804688,1231379.99986
2015-04-22,0.000149464,0.00012947500000000002,0.000137013,0.00013836,2352.5300292969,1245239.99986
2015-04-23,0.00014706700000000002,0.000132977,0.000138287,0.000137397,2116.9399414062,1236572.99986
2015-04-24,0.000149505,0.000131777,0.000137111,0.000149505,3058.4699707031,1345544.99985
2015-04-25,0.0001496,0.000137111,0.000149483,0.00014041700000000002,2480.3898925781,1263752.99986
2015-04-26,0.00014076100000000002,0.000127471,0.00014042900000000002,0.000134005,2073.5600585938,1206044.99987
2015-04-27,0.00016790200000000002,0.000133588,0.000133971,0.000162762,6659.6401367188,1464857.99984
2015-04-28,0.00016286500000000002,0.00014588100000000002,0.00016028,0.00014879500000000001,3357.9899902344,1339154.99985
2015-04-29,0.00015174400000000002,0.00014210900000000002,0.000148621,0.000147204,2013.3199462891,1324835.99985
2015-04-30,0.00015992800000000002,0.000146643,0.00014700300000000002,0.00015713600000000002,958.7960205078,1414223.99984
2015-05-01,0.00015848700000000002,0.000152819,0.000156999,0.000155563,692.366027832,1400066.99984
2015-05-02,0.00015805,0.000145951,0.000153451,0.000155102,1542.9200439453,1395917.99984
2015-05-03,0.00015788,0.000142179,0.000155069,0.000148968,4417.16015625,1340711.99985
2015-05-04,0.000157269,0.000141605,0.000148966,0.00015075400000000001,2595.3701171875,1356785.99985
2015-05-05,0.000152869,0.00013697,0.00015064900000000001,0.00014104500000000002,3974.4399414062,1269404.99986
2015-05-06,0.00014611500000000002,0.000139473,0.00014112100000000002,0.000142513,1124.7099609375,1282616.99986
2015-05-07,0.000159796,0.000141686,0.00014244100000000001,0.00015646300000000002,2475.3000488281,1408166.99984
2015-05-08,0.000160184,0.00014715800000000002,0.000156377,0.000155255,1043.1800537109,1397294.99984
2015-05-09,0.000155334,0.00014959600000000002,0.000155195,0.000149986,623.4310302734,1349873.99985
2015-05-10,0.000158641,0.000146045,0.000149922,0.00015140500000000002,1774.1199951172,1362644.99985
2015-05-11,0.000154981,0.000140134,0.00015140700000000002,0.000154981,3366.6999511719,1394828.99985
2015-05-12,0.000165711,0.00014656600000000002,0.000154973,0.00016469300000000002,4764.8798828125,1482236.99984
2015-05-13,0.000173668,0.000158144,0.000164888,0.000158729,4187.4702148438,1428560.99984
2015-05-14,0.00016913600000000002,0.000155031,0.00015862,0.000159979,1647.4100341797,1439810.99984
2015-05-15,0.00016497900000000002,0.000154327,0.00015999200000000002,0.00016380300000000002,1260.3599853516,1474226.99984
2015-05-16,0.000178051,0.00015503900000000002,0.00016388200000000001,0.000155551,4958.0200195312,1399958.99984
2015-05-17,0.000161647,0.000154689,0.000155467,0.000159672,1048.9499511719,1437047.99984
2015-05-18,0.00017804800000000001,0.000159182,0.00015973,0.000168765,12652.900390625,1518884.99983
2015-05-19,0.00018144500000000002,0.00016420600000000002,0.00016598,0.00017052700000000002,9162.7802734375,1534742.99983
2015-05-20,0.000178901,0.00016744400000000002,0.00017075800000000002,0.00017175300000000002,8927.91015625,1545776.99983
2015-05-21,0.000185226,0.000170082,0.00017175100000000002,0.000172217,7585.990234375,1549952.99983
2015-05-22,0.00018343800000000001,0.00016759999999999998,0.00017219999999999998,0.000177488,4135.5498046875,1597391.99982
2015-05-23,0.000186925,0.00017490300000000002,0.000177442,0.00017705,4559.669921875,1593449.99982
2015-05-24,0.000182924,0.000173033,0.00017712700000000001,0.00018207300000000002,5675.3500976562,1638656.99982
2015-05-25,0.000187571,0.000177738,0.00018205400000000002,0.000177738,6871.3598632812,1599641.99982
2015-05-26,0.00019129,0.000177593,0.00017774700000000002,0.00018288900000000002,3845.3601074219,1646000.99982
2015-05-27,0.00020992,0.000182782,0.000182852,0.000197471,8659.3203125,1777238.9998
2015-05-28,0.000200879,0.00018819800000000002,0.00019479300000000002,0.00019591700000000001,7217.1499023438,1763252.9998
2015-05-29,0.000197977,0.00018304600000000002,0.000195796,0.000183393,7998.8598632812,1650536.99982
2015-05-30,0.000192248,0.00018282900000000002,0.00018339,0.00018541100000000002,7227.6298828125,1668698.99981
2015-05-31,0.00018533200000000002,0.00017055,0.00018524400000000002,0.000176696,4683.8100585938,1590263.99982
2015-06-01,0.00018049600000000001,0.00016586900000000002,0.000176729,0.000170115,3524.6201171875,1531034.99983
2015-06-02,0.000184537,0.000167698,0.000170091,0.00017831200000000002,5642.0698242188,1604807.99982
2015-06-03,0.00018012800000000002,0.00017500100000000001,0.000178259,0.000177242,1819.8399658203,1595177.99982
2015-06-04,0.000179316,0.00017135500000000002,0.000177242,0.00017194200000000001,2220.0200195312,1547477.99983
2015-06-05,0.000180922,0.00016810700000000002,0.00017180800000000002,0.000179005,4104.6401367188,1611044.99982
2015-06-06,0.00017915700000000002,0.000164889,0.000179048,0.00016991100000000002,3363.5700683594,1529198.99983
2015-06-07,0.00017639200000000001,0.000163387,0.00016989400000000002,0.000167707,3359.7700195312,1509362.99983
2015-06-08,0.00017184400000000002,0.00016682800000000002,0.000167784,0.00017147900000000002,3109.6999511719,1543310.99983
2015-06-09,0.000172735,0.000138901,0.000171306,0.00014749999999999998,8723.099609375,1327499.99985
2015-06-10,0.000158665,0.00013181100000000002,0.00014936700000000002,0.000153236,4577.2299804688,1379123.99985
2015-06-11,0.00015583,0.000141989,0.00015327100000000002,0.000148123,4653.1201171875,1333106.99985
2015-06-12,0.000153923,0.00014201100000000002,0.000148123,0.000148042,3589.3000488281,1332377.99985
2015-06-13,0.000155424,0.000146431,0.000148002,0.000155424,2980.4399414062,1398815.99984
2015-06-14,0.000159066,0.00014858700000000002,0.00015545,0.000155252,2903.4799804688,1397267.99984
2015-06-15,0.00016453100000000001,0.000147457,0.000155171,0.00014746300000000002,9550.2900390625,1327166.99985
2015-06-16,0.000160788,0.00014402,0.000147427,0.000160432,6373.66015625,1443887.99984
2015-06-17,0.00018443,0.00015456200000000002,0.00016038600000000002,0.00016039600000000001,8667.91015625,1443563.99984
2015-06-18,0.000172472,0.00015783300000000002,0.00016048900000000001,0.000172472,3683.1799316406,1552247.99983
2015-06-19,0.00017352,0.000154283,0.000172675,0.00015488400000000002,6742.7099609375,1393955.99985
2015-06-20,0.00015990900000000002,0.00015048400000000002,0.00015460200000000002,0.000157959,1487.7099609375,1421630.99984
2015-06-21,0.00016125700000000002,0.000152139,0.000157886,0.00016091600000000002,615.7329711914,1448243.99984
2015-06-22,0.000165606,0.000149053,0.000160932,0.000156295,4899.6000976562,1406654.99984
2015-06-23,0.000169426,0.000154993,0.000156255,0.000157774,2517.8500976562,1419965.99984
2015-06-24,0.000158548,0.000153658,0.000157765,0.000156123,1656.0200195312,1405106.99984
2015-06-25,0.000159368,0.00015361200000000002,0.000156026,0.00015447,2790.580078125,1390229.99985
2015-06-26,0.000159509,0.00014840600000000002,0.000154346,0.00014840600000000002,3546.8000488281,1335653.99985
2015-06-27,0.00015844600000000002,0.000145017,0.000148379,0.00015664700000000002,4042.8999023438,1409822.99984
2015-06-28,0.000157772,0.000149306,0.000156625,0.000151967,1838.3699951172,1367702.99985
2015-06-29,0.00015620800000000002,0.000146098,0.00015179,0.00014957500000000002,2007.4000244141,1346174.99985
2015-06-30,0.000162728,0.00014774,0.000149559,0.000161351,5197.0600585938,1452158.99984
2015-07-01,0.00016262900000000002,0.00014212,0.000161518,0.000142205,2224.419921875,1279844.99986
2015-07-02,0.000148894,0.000139949,0.000142167,0.000143382,1322.5699462891,1290437.99986
2015-07-03,0.0001516,0.00013737500000000002,0.000143408,0.000143484,3872.6201171875,1291355.99986
2015-07-04,0.000146467,0.00013168700000000001,0.00014357,0.000141074,1574.6500244141,1269665.99986
2015-07-05,0.000143382,0.000121973,0.00014098300000000002,0.000128763,3717.0100097656,1158866.99987
2015-07-06,0.00013428500000000002,0.00012595100000000001,0.000128381,0.00012595100000000001,520.7600097656,1133558.99987
2015-07-07,0.000146627,0.000124043,0.00012595100000000001,0.00014242,3976.9099121094,1281779.99986
2015-07-08,0.00016160500000000002,0.000142299,0.000142299,0.00016068200000000002,2406.6101074219,1446137.99984
2015-07-09,0.000160707,0.00014174,0.000160707,0.000144093,1678.2800292969,1296836.99986
2015-07-10,0.000156507,0.000138182,0.00014405400000000001,0.000148875,3166.4299316406,1339874.99985
2015-07-11,0.000177512,0.000141691,0.000144832,0.00016144800000000002,5422.2998046875,1453031.99984
2015-07-12,0.000170289,0.000154103,0.00016145300000000001,0.000157466,3107.7299804688,1417193.99984
2015-07-13,0.000176445,0.000151282,0.000157498,0.000157082,3228.5400390625,1413737.99984
2015-07-14,0.00016621300000000002,0.000148023,0.00015704100000000002,0.000157687,970.3309936523,1419182.99984
