Date,High,Low,Open,Close,Volume,Marketcap
2015-08-08,2.7988100052,0.7147250175000001,2.7937600613,0.7533249855,674188.0,45486894.2408
2015-08-09,0.8798099756000001,0.6291909814000001,0.7061359882,0.7018970251000001,532170.0,42399573.4991
2015-08-10,0.7298539877,0.6365460157,0.7139890194,0.7084479928,405283.0,42818364.3945
2015-08-11,1.1314100027,0.6632350087000001,0.7080870271,1.0678600073,1463100.0,64569288.4328
2015-08-12,1.2899399996,0.8836079836,1.0587500334,1.2174400091,2150620.0,73645010.9863
2015-08-13,1.9650700092000002,1.171990037,1.2222399712,1.8276699780999999,4068680.0,110607191.674
2015-08-14,2.2618799210000002,1.7547500134,1.8109200000999999,1.8278700113,4637030.0,110672321.811
2015-08-15,1.8772399426000002,1.5709799528000001,1.8028899431,1.6888999939,2554360.0,102303608.467
2015-08-16,1.6952400208,1.0898100138,1.6843500137,1.5660300255,3550790.0,94901005.3503
2015-08-17,1.58118999,1.1853400469,1.58118999,1.2036099434,1942830.0,87295366.5007
2015-08-18,1.3311599493,1.0870499611,1.215299964,1.0870499611,1485680.0,78868413.078
2015-08-19,1.3179899454,1.1669299603,1.1669299603,1.258859992,1486240.0,91366391.4393
2015-08-20,1.5333000422,1.2483299971,1.2511800528,1.4649200439,2843760.0,106351420.178
2015-08-21,1.5564199686,1.3528000116,1.4775199890000001,1.3952900171,2020970.0,101331855.597
2015-08-22,1.4764100313,1.3526799679,1.3962899445999999,1.3792300224,948310.0,100201825.662
2015-08-23,1.409700036,1.2977700233,1.375,1.3525899649,1589300.0,98300351.3461
2015-08-24,1.3627799749,1.2312699556,1.3455899954000001,1.2312699556,924920.0,89515256.5525
2015-08-25,1.2418199778,1.12864995,1.2286100388,1.1401900053,1307180.0,82922632.9052
2015-08-26,1.2024799585000001,1.0618300438,1.1327899694,1.1599800587,1056750.0,84390923.5384
2015-08-27,1.188830018,1.1372900009,1.1698100567,1.1476999521,686662.0,83524585.3858
2015-08-28,1.2077900171,1.1204999684999999,1.147660017,1.191380024,721872.0,86731076.6374
2015-08-29,1.2072099447,1.1494899988,1.1935299635,1.1825499535,375377.0,86113894.6912
2015-08-30,1.3679900168999999,1.170609951,1.1829899549,1.3192700148,1337650.0,96097349.1063
2015-08-31,1.3961499929,1.2010099888,1.3213800192,1.3582400084000001,1447180.0,98963974.8992
2015-09-01,1.3927400112,1.3366299868,1.3534799814,1.3516099453,778862.0,98507500.0511
2015-09-02,1.3549100161,1.2646199465,1.3515700102000001,1.2947900295,883769.0,94389544.2517
2015-09-03,1.3099900484,1.2110300064,1.2951899767000001,1.2649300098,702991.0,92234142.4838
2015-09-04,1.3025200367,1.2368099689,1.2649300098,1.2744100094,474391.0,92953700.9787
2015-09-05,1.3423000574000001,1.2711900473,1.2805600166,1.338809967,448453.0,97683882.5429
2015-09-06,1.3736399412,1.2942500114,1.3380099535,1.2958300114,491968.0,94580163.7911
2015-09-07,1.3054800034,1.2378499508,1.2958999871999999,1.2466499805,489014.0,91020734.5517
2015-09-08,1.2823799849,1.230610013,1.2466499805,1.2424299717,427892.0,90743242.4997
2015-09-09,1.2604800463,1.2018400431,1.2393499613,1.2065099478,366748.0,88150124.7109
2015-09-10,1.221570015,1.1361500025,1.2076100111,1.1657700539,662782.0,85202731.6627
2015-09-11,1.1690700054,0.9406750202,1.1649700403,0.9829779863,1942600.0,71868264.5796
2015-09-12,1.1148899794,0.9697800279000001,0.9872279763,1.0387400389,772430.0,75971273.1522
2015-09-13,1.0427000523,0.9028319716000001,1.041779995,0.9360030293,644138.0,68480586.7159
2015-09-14,0.9493870139,0.8717600107,0.9405660033000001,0.8756219745,741085.0,64084134.617
2015-09-15,1.0455399752,0.8751890063000001,0.8751890063000001,0.9444100261,703390.0,69141408.7519
2015-09-16,0.9526979923000001,0.9016389847,0.9419770241000001,0.9071750045,615593.0,66437873.289
2015-09-17,0.9092040062000001,0.8311319947,0.9068650007,0.8742309809000001,897940.0,64046215.9505
2015-09-18,0.8881019950000001,0.8339080215,0.8745740056,0.8536850214,484622.0,62561883.0773
2015-09-19,0.9118829966,0.8337839842,0.8496029973,0.882390976,386988.0,64687991.9997
2015-09-20,0.9477409720000001,0.8732050061000001,0.8811910152,0.9384449720000001,508314.0,68822183.059
2015-09-21,0.957325995,0.8783010244,0.9414960146,0.919046998,424039.0,67422915.0922
2015-09-22,0.9193369746000001,0.8652250171,0.9193369746000001,0.9017959833,487914.0,66180153.1012
2015-09-23,0.9089099765,0.8851360083,0.9035599828,0.8934059739,200541.0,65587498.9815
2015-09-24,0.9085710049,0.7934600115,0.8967959881,0.8136100173,842505.0,59749887.5183
2015-09-25,0.8256649971000001,0.7127450109,0.8200309873,0.7362229824000001,903457.0,54085581.3072
2015-09-26,0.7875440121,0.7093279958,0.7376300097,0.7859640121,369620.0,57759115.3858
2015-09-27,0.7912769914000001,0.7191690207,0.7912769914000001,0.7208390236000001,413801.0,52990396.2203
2015-09-28,0.7256770134,0.5570619702,0.7237150073,0.5828859806000001,1320890.0,42863006.0965
2015-09-29,0.6758300066,0.5583459735,0.57941401,0.6611459851,913992.0,48633258.7786
2015-09-30,0.746721983,0.6358609796,0.6611919999,0.7386440039000001,619926.0,54351468.2396
2015-10-01,0.7343069911,0.6559060216,0.7343069911,0.6902149916,596084.0,50805918.9432
2015-10-02,0.6911200285,0.6546049714000001,0.6837319732,0.6785740256,219318.0,49966501.6492
