Date,High,Low,Open,Close,Volume,Marketcap
2017-09-14,0.00247881,0.00129849,0.0020060299,0.00142683,58769.69921875,0.0
2017-09-15,0.00183066,0.00109126,0.0014192200000000001,0.00180086,26474.80078125,0.0
2017-09-16,0.017671000200000002,0.00137142,0.00181522,0.00183112,54534.69921875,0.0
2017-09-17,0.00387864,0.00178134,0.00183566,0.00331992,124998.0,0.0
2017-09-18,0.00343808,0.00253439,0.0033236200000000002,0.0032625101,159158.0,0.0
2017-09-19,0.023237800200000002,0.00174552,0.0032728701000000002,0.0022913101,158416.0,0.0
2017-09-20,0.0031990299000000002,0.00203884,0.0023057200000000003,0.0026474099,83399.296875,0.0
2017-09-21,0.0031731699000000003,0.0019350300000000001,0.00263815,0.0020792999,99852.5,0.0
2017-09-22,0.0021721399,0.0018523399,0.00207881,0.00195098,38829.30078125,0.0
2017-09-23,0.00234568,0.0019244601,0.00193406,0.00234568,42314.30078125,0.0
2017-09-24,0.0024268001000000003,0.00208639,0.0023457599,0.0022460299,50022.69921875,0.0
2017-09-25,0.0056559201000000005,0.00146531,0.0022507701,0.0017767500000000001,106284.0,0.0
2017-09-26,0.0021041201,0.001619,0.001777,0.0017377999999999998,61508.1015625,0.0
2017-09-27,0.0034946001,0.00165884,0.0017360901,0.0025609999000000003,35671.1015625,0.0
2017-09-28,0.0034743501,0.00181628,0.00256266,0.0029061399,69531.796875,29255845.154
2017-09-29,0.00297312,0.0014873999999999998,0.0029014801,0.0019828901,58161.5,19961571.9812
2017-09-30,0.0026211301,0.00176275,0.0019833201000000003,0.0022605999999999998,53734.1015625,22757253.1107
2017-10-01,0.0022694599,0.00180578,0.00226145,0.0018476999999999999,72807.1015625,18600626.6357
2017-10-02,0.00317661,0.00176811,0.0018476601000000001,0.0028030099000000003,887622.0,112120400.0
2017-10-03,0.00318616,0.0021276199,0.00274846,0.0024465099000000002,822107.0,97860400.0
2017-10-04,0.00352133,0.00240008,0.0024691101,0.0032502401,1072200.0,130009600.0
2017-10-05,0.0034884501,0.00294175,0.00326924,0.0033202199,704167.0,132808800.0
2017-10-06,0.00335406,0.0028148401,0.00332065,0.0029955399,478330.0,119821600.0
2017-10-07,0.0041729398,0.00223972,0.0029949499,0.0024592199,352974.0,160132110.299
2017-10-08,0.0028537700000000003,0.0023262601,0.00256542,0.0025299799,239490.0,164739647.699
2017-10-09,0.0027190701,0.00194333,0.0025667101000000003,0.0021810799,350960.0,142021024.199
2017-10-10,0.0022853599,0.0019626899,0.0021864700000000003,0.0022254700000000002,215705.0,145534610.649
2017-10-11,0.00255267,0.0022581599,0.0022888901,0.0024699301,289055.0,161521072.349
2017-10-12,0.0025475901000000002,0.00219703,0.0024707499000000003,0.0023447401,136756.0,153334272.299
2017-10-13,0.0025099399,0.00202201,0.00234463,0.00211275,184709.0,138163286.249
2017-10-14,0.00249787,0.0020868599000000002,0.0021138999,0.00239377,121404.0,156540589.149
2017-10-15,0.00245971,0.0020775499,0.00237766,0.00228561,116033.0,149467465.949
2017-10-16,0.0023371701,0.0020084099,0.0022865001,0.0021564299,152645.0,141019739.849
2017-10-17,0.00224333,0.00190726,0.00215567,0.0019436999999999998,116008.0,127108261.499
2017-10-18,0.002106,0.00182982,0.0019429401,0.0020948199000000002,189768.0,136990753.899
2017-10-19,0.00213739,0.00188696,0.0020936599,0.00191528,325575.0,125279422.439
2017-10-20,0.0021255501,0.0019012199,0.00191594,0.00194219,211546.0,127068307.988
2017-10-21,0.0023318401,0.0018623,0.0019528799000000001,0.0022984201000000003,243113.0,150374752.442
2017-10-22,0.0026056999000000003,0.0023058499,0.0023058499,0.0025830099,244796.0,168994130.448
2017-10-23,0.0026242901,0.00229343,0.0025752899,0.00242788,221618.0,158844708.086
2017-10-24,0.00272162,0.0023650799000000003,0.00242456,0.00263238,297411.0,172231865.282
2017-10-25,0.0032866099,0.00263497,0.0026556901,0.00303256,715742.0,198414919.343
2017-10-26,0.00304784,0.00258808,0.0030290999000000002,0.0028407499,794428.0,185865137.746
2017-10-27,0.00321397,0.0027816601,0.00284006,0.0030511699,1589480.0,199632538.005
2017-10-28,0.0031090700000000002,0.00280921,0.0030591399,0.00299922,1031720.0,196233543.406
2017-10-29,0.0031860999000000003,0.0029323699,0.00298802,0.0029563601,1605430.0,193429291.077
