Date,High,Low,Open,Close,Volume,Marketcap
2017-10-02,0.0300877001,0.0199692994,0.024607000900000002,0.025931799800000002,57641300.0,628899051.78
2017-10-03,0.0274251997,0.0206898991,0.0257565994,0.0208158009,16997800.0,539692714.905
2017-10-04,0.0228062999,0.0208640993,0.0208640993,0.0219314992,9000050.0,568619547.504
2017-10-05,0.022153599200000002,0.0208592992,0.0219512992,0.0214887001,5562510.0,557139040.67
2017-10-06,0.0215418991,0.018359700200000002,0.0213588998,0.0185391009,7780710.0,480664553.411
2017-10-07,0.0210503004,0.017619999100000002,0.0184138995,0.0209408998,7411240.0,542936191.429
2017-10-08,0.023597700500000002,0.0201474,0.0209293999,0.0204771999,7727460.0,530913808.821
2017-10-09,0.0228071995,0.0203419998,0.020344300200000002,0.0221136995,4663310.0,573343459.756
2017-10-10,0.0224460997,0.0212792996,0.0221120995,0.0215313006,2725600.0,558243533.875
2017-10-11,0.0225757007,0.0209764,0.0214799996,0.0225195009,3606720.0,583864664.98
2017-10-12,0.0267632008,0.021825099400000002,0.0225384999,0.0262521002,8680640.0,680640048.471
2017-10-13,0.0338159986,0.0251953993,0.0260608997,0.0336409993,15613600.0,872212579.969
2017-10-14,0.0382677987,0.0292553008,0.033876299900000004,0.0324648991,27853200.0,841719752.309
2017-10-15,0.0336412005,0.0286944006,0.0328736007,0.030048599500000002,7104990.0,779072171.768
2017-10-16,0.0307491999,0.0285767,0.0299389008,0.028948200900000002,6196030.0,750542023.348
2017-10-17,0.029627999300000003,0.0254814997,0.0289526992,0.0272174999,7039900.0,705670042.368
2017-10-18,0.027359800400000002,0.0246373005,0.0272192992,0.0266906992,2336180.0,692011661.609
2017-10-19,0.0271116998,0.0257715993,0.0267044995,0.0270319004,2897720.0,700857978.076
2017-10-20,0.0308551993,0.0266121998,0.0269824006,0.0306298006,8716410.0,794140985.165
2017-10-21,0.030805500200000002,0.0279770009,0.030805500200000002,0.0284362007,5344520.0,737267363.233
2017-10-22,0.0287436992,0.0270930007,0.028565000700000003,0.0277287997,2930210.0,718926553.534
2017-10-23,0.0280508995,0.0243449006,0.0276841,0.0254535992,3517050.0,659937282.646
2017-10-24,0.028956299600000002,0.0237662997,0.025338999900000003,0.027192700700000003,7589560.0,705027051.019
2017-10-25,0.0278459005,0.0261071995,0.027038099200000002,0.027527499900000002,2561430.0,713707434.235
2017-10-26,0.0275602993,0.026477999999999998,0.0274094995,0.027131799600000003,2437710.0,703448092.423
2017-10-27,0.0274628997,0.0256738998,0.0271380991,0.0263818,2511440.0,684002789.519
2017-10-28,0.0268533006,0.0255929995,0.026338599600000002,0.0258661006,1739460.0,670632199.243
2017-10-29,0.029836799900000002,0.025625899400000002,0.0258306991,0.0286068991,4746180.0,741693114.174
2017-10-30,0.0288743991,0.0275858995,0.0283176005,0.0285829008,3781270.0,741070864.481
2017-10-31,0.0307145007,0.0280754995,0.0285470001,0.0304374993,7304450.0,789155209.5
2017-11-01,0.0292194001,0.0229861997,0.029126500700000002,0.0229861997,9382780.0,595964828.801
2017-11-02,0.0249768998,0.0182099994,0.0230791997,0.0213059001,6165050.0,552399572.176
2017-11-03,0.0232126005,0.0198270008,0.021418200800000002,0.0226281006,2836080.0,586680344.841
2017-11-04,0.0238493998,0.0219695996,0.0226409007,0.022022100200000002,2626920.0,570968540.095
